"color","num_critic_for_reviews","duration","gross","movie_title","num_voted_users","num_user_for_reviews","language","country","budget","title_year","imdb_score","movie_facebook_likes"
"Color",81,97,7282851,"Phantasm II ",9502,100,"English","USA",3e+06,1988,6.5,812
"Color",75,90,5844929,"Real Women Have Curves ",6000,109,"English","USA",3e+06,2002,7,595
"Color",82,96,4170647,"East Is East ",14548,161,"English","UK",1900000,1999,6.9,1000
"Color",48,82,4142507,"Whipped ",3665,81,"English","USA",3e+06,2000,4.4,131
"Color",33,109,4109095,"Kama Sutra: A Tale of Love ",8239,92,"English","USA",3e+06,1996,6,0
"Color",22,98,3902679,"Warlock: The Armageddon ",3943,49,"English","USA",3e+06,1993,5.3,217
"Color",30,95,3559990,"8 Heads in a Duffel Bag ",8005,49,"English","USA",3e+06,1997,5.3,417
"Color",79,104,3287435,"Thirteen Conversations About One Thing ",8603,115,"English","USA",4500000,2001,7.1,430
"Color",49,87,3071947,"Jawbreaker ",18711,183,"English","USA",3500000,1999,5.4,0
"Color",42,108,2961991,"Basquiat ",15885,78,"English","USA",3300000,1996,6.9,0
"Color",152,94,2912363,"Tsotsi ",25063,177,"Zulu","UK",3e+06,2005,7.3,0
"Color",148,134,3000000,"Happiness ",55329,499,"English","USA",3e+06,1998,7.8,0
"Color",23,89,2223990,"DysFunktional Family ",761,14,"English","USA",3e+06,2003,6.6,26
"Color",254,102,1821983,"Tusk ",31089,261,"English","USA",3e+06,2014,5.4,20000
"Color",305,120,2181290,"Oldboy ",356181,809,"Korean","South Korea",3e+06,2003,8.4,43000
"Color",19,110,2848578,"Letters to God ",3942,65,"English","USA",3500000,2010,6.3,0
"Color",272,86,703002,"Hobo with a Shotgun ",37495,230,"English","Canada",3e+06,2011,6.1,37000
"Color",156,87,418268,"Bachelorette ",37156,129,"English","USA",3e+06,2012,5.3,0
"Color",82,93,200803,"Tim and Eric's Billion Dollar Movie ",7988,71,"English","USA",3e+06,2012,5.3,0
"Color",175,111,33631221,"The Gambler ",48562,145,"English","USA",2.5e+07,2014,6,0
"Color",40,98,95016,"Summer Storm ",11074,56,"German","Germany",2700000,2004,7.4,442
"Color",63,88,143000,"Chain Letter ",4122,48,"English","USA",5e+06,2009,4.1,0
"Color",20,97,39852,"Just Looking ",1238,25,"English","USA",3e+06,1999,6.7,117
"Color",174,122,22000,"The Divide ",30511,226,"English","Germany",3e+06,2011,5.8,0
"Color",451,108,334185206,"Alice in Wonderland ",306336,736,"English","USA",2e+08,2010,6.5,24000
"Color",343,105,201148159,"Cinderella ",103749,323,"English","USA",9.5e+07,2015,7,56000
"Color",71,113,5595428,"Central Station ",28951,257,"Portuguese","Brazil",2900000,1998,8,0
"Color",35,105,3123749,"Boynton Beach Club ",746,27,"English","USA",1500000,2005,6.5,88
"Color",251,89,3645438,"High Tension ",55040,539,"French","France",2200000,2003,6.8,0
"Color",159,116,22201636,"Hustle & Flow ",33567,206,"English","USA",8e+06,2005,7.4,0
" Black and White",181,120,25000000,"Some Like It Hot ",175196,350,"English","USA",2883848,1959,8.3,10000
"Color",110,88,19170001,"Friday the 13th Part VII: The New Blood ",21359,270,"English","USA",2800000,1988,5.3,0
" Black and White",213,102,22202612,"The Wizard of Oz ",291875,533,"English","USA",2800000,1939,8.1,14000
" Black and White",129,106,86300000,"Young Frankenstein ",112671,315,"English","USA",2800000,1974,8,14000
"Color",280,95,952620,"Diary of the Dead ",40800,332,"English","USA",2e+06,2007,5.7,0
"Color",61,113,9054736,"Ulee's Gold ",5744,57,"English","USA",2700000,1997,7.1,381
"Color",121,93,119500000,"Blazing Saddles ",95294,363,"English","USA",2600000,1974,7.8,12000
"Color",166,97,32600000,"Friday the 13th: The Final Chapter ",29488,326,"English","USA",1800000,1984,5.9,0
"Color",29,140,3130592,"Maurice ",10755,69,"English","UK",2600000,1987,7.8,963
"Color",107,109,10654581,"The Astronaut's Wife ",45500,260,"English","USA",3.4e+07,1999,5.3,1000
"Color",173,66,38108,"Timecrimes ",40878,124,"Spanish","Spain",2600000,2007,7.2,0
"Color",129,86,40041683,"A Haunted House ",34620,107,"English","USA",2500000,2013,5.1,0
"Color",30,87,33349949,"2016: Obama's America ",9010,199,"English","USA",2500000,2012,5.1,0
"Color",220,119,33386128,"Halloween II ",36372,491,"English","USA",1.5e+07,2009,4.9,3000
"Color",75,149,25809813,"That Thing You Do! ",50311,212,"English","USA",2.6e+07,1996,6.9,0
"Color",162,98,14400000,"Halloween III: Season of the Witch ",28589,532,"English","USA",2500000,1982,4.6,0
"Color",26,75,32230907,"Kevin Hart: Let Me Explain ",6062,30,"English","USA",2500000,2013,6.7,0
"Color",63,104,6401336,"My Own Private Idaho ",36996,153,"English","USA",2500000,1991,7.1,0
"Color",205,102,26781723,"Garden State ",187595,978,"English","USA",2500000,2004,7.6,0
"Color",121,105,5400000,"Before Sunrise ",183288,395,"English","USA",2500000,1995,8.1,22000
"Color",74,107,1282084,"Jesus' Son ",6221,87,"English","USA",2500000,1999,7,500
"Color",252,89,3325638,"Robot & Frank ",52509,84,"English","USA",2500000,2012,7.1,13000
"Color",72,106,395592,"My Life Without Me ",21202,134,"English","Spain",2e+06,2003,7.6,0
"Color",220,95,6851969,"The Spectacular Now ",105591,178,"English","USA",2500000,2013,7.1,10000
"Color",197,101,12995673,"Religulous ",52286,345,"English","USA",2500000,2008,7.7,24000
"Color",14,112,173783,"Fuel ",578,34,"English","USA",2500000,2008,7.6,588
"Color",3,100,118666,"Valley of the Heart's Delight ",91,3,"English","USA",2500000,2006,6.6,144
" Black and White",191,92,114324072,"Dodgeball: A True Underdog Story ",185345,392,"English","USA",2e+07,2004,6.7,0
"Color",18,100,71904,"Eye of the Dolphin ",806,18,"English","USA",2500000,2006,5.7,140
"Color",28,80,99851,"8: The Mormon Proposition ",1138,30,"English","USA",2500000,2010,7.1,0
"Color",22,106,115504,"The Other End of the Line ",4820,26,"English","UK",1.4e+07,2008,6.2,0
"Color",62,103,5725,"Anatomy ",10220,110,"German","Germany",8400000,2000,6.1,560
"Color",47,90,75727,"Sleep Dealer ",5699,40,"Spanish","USA",2500000,2008,5.9,0
"Color",238,96,322157,"Super ",61787,203,"English","USA",2500000,2010,6.8,19000
"Color",28,120,5731103,"Get on the Bus ",4100,35,"English","USA",2400000,1996,6.8,352
"Color",25,101,978908,"Thr3e ",4057,90,"English","Poland",2400000,2006,5.1,250
"Color",172,101,327919,"This Is England ",99177,192,"English","UK",1500000,2006,7.7,11000
"Color",8,105,178739,"Go for It! ",1015,10,"English","USA",2450000,2011,3.9,566
"Color",235,91,36200000,"Friday the 13th Part III ",31952,372,"English","USA",4e+06,1982,5.7,0
"Color",160,92,21300000,"Friday the 13th: A New Beginning ",22521,342,"English","USA",2200000,1985,4.7,1000
"Color",18,117,379643,"The Last Sin Eater ",1573,29,"English","USA",2200000,2007,5.9,285
" Black and White",97,172,23650000,"The Best Years of Our Lives ",40359,235,"English","USA",2100000,1946,8.1,0
"Color",67,89,313436,"Elling ",12244,95,"Norwegian","Norway",15500000,2001,7.6,0
"Color",4,125,3330,"Mi America ",22,1,"English","USA",2100000,2015,7.2,305
"Color",167,115,24800000,"From Russia with Love ",89403,358,"English","UK",2e+06,1963,7.5,0
"Color",49,96,792966,"The Toxic Avenger Part II ",4663,40,"English","USA",2300000,1989,5.1,321
"Color",533,100,14673301,"It Follows ",112899,631,"English","USA",2e+06,2014,6.9,45000
" Black and White",177,87,9003011,"Mad Max 2: The Road Warrior ",133966,294,"English","Australia",2e+06,1981,7.6,0
"Color",77,102,11546543,"The Legend of Drunken Master ",34520,146,"Cantonese","Hong Kong",2e+06,1994,7.6,0
"Color",123,118,11533945,"Boys Don't Cry ",77551,434,"English","USA",2e+06,1999,7.6,0
"Color",218,86,12555230,"Silent House ",18566,154,"English","France",2e+06,2011,5.3,0
"Color",215,137,11284657,"The Lives of Others ",259379,407,"German","Germany",2e+06,2006,8.5,39000
"Color",34,129,34522221,"Courageous ",15401,175,"English","USA",2e+06,2011,7,10000
"Color",167,80,7002255,"The Triplets of Belleville ",42462,312,"French","France",9500000,2003,7.8,0
"Color",56,89,6719300,"Smoke Signals ",8224,132,"English","Canada",2e+06,1998,7.2,0
"Color",211,80,5792822,"Before Sunset ",168398,492,"English","USA",2700000,2004,8,13000
"Color",157,115,5383834,"Amores Perros ",173551,361,"Spanish","Mexico",2e+06,2000,8.1,11000
"Color",126,100,4599680,"Thirteen ",68222,545,"English","USA",1500000,2003,6.8,0
"Color",365,100,6531491,"Winter's Bone ",111658,297,"English","USA",2e+06,2010,7.2,20000
"Color",151,91,3885134,"Me and You and Everyone We Know ",31130,243,"English","USA",2e+06,2005,7.4,0
"Color",158,96,3590010,"We Are Your Friends ",20885,60,"English","UK",2e+06,2015,6.1,0
"Color",118,116,3335839,"Harsh Times ",54657,222,"English","USA",2e+06,2005,7,0
"Color",39,97,2557668,"Captive ",3911,22,"English","USA",2e+06,2015,5.3,0
"Color",108,101,2506446,"Full Frontal ",8662,172,"English","USA",2e+06,2002,4.7,134
"Color",65,98,7369373,"Witchboard ",4288,74,"English","UK",2e+06,1986,5.7,0
"Color",85,150,4414535,"Hamlet ",30618,224,"English","UK",1.8e+07,1996,7.8,0
"Color",160,101,1984378,"Shortbus ",27346,206,"English","USA",2e+06,2006,6.5,0
"Color",231,90,2283276,"Waltz with Bashir ",46107,156,"Hebrew","Israel",1500000,2008,8,0
"Color",7,120,1098224,"The Book of Mormon Movie, Volume 1: The Journey ",397,30,"English","USA",2e+06,2003,3.3,32
"Color",79,102,1430185,"No End in Sight ",7314,55,"English","USA",2e+06,2007,8.3,0
"Color",168,102,1477002,"The Diary of a Teenage Girl ",16645,72,"English","USA",2e+06,2015,6.9,0
" Black and White",107,100,1134049,"In the Shadow of the Moon ",5475,44,"English","UK",2e+06,2007,8.1,0
" Black and White",123,89,653621,"Inside Deep Throat ",5615,64,"English","USA",2e+06,2005,6.8,592
"Color",46,86,535249,"The Virginity Hit ",3467,13,"English","USA",3400000,2010,4.6,974
"Color",46,96,371081,"House of D ",7479,86,"English","USA",6e+06,2004,7,857
"Color",51,91,124494,"Six-String Samurai ",5613,102,"English","USA",2e+06,1998,6.7,0
"Color",45,85,100669,"Saint John of Las Vegas ",2522,11,"English","USA",3800000,2009,5.8,407
"Color",74,129,186354,"Stonewall ",1758,30,"English","USA",13500000,2015,4.5,0
"Color",66,95,17580,"The Missing Person ",1268,23,"English","USA",1500000,2009,6.2,195
"Color",34,92,12667,"London ",19336,90,"English","UK",14000,2005,6.6,0
"Color",78,96,198407,"Sherrybaby ",10282,78,"English","USA",2e+06,2006,6.6,474
"Color",52,85,13973532,"Stealing Harvard ",11211,92,"English","USA",2.5e+07,2002,5.1,215
"Color",30,119,4958,"Gangster's Paradise: Jerusalema ",9689,23,"English","South Africa",2e+06,2008,7.8,1000
" Black and White",90,92,7927,"The Lady from Shanghai ",19236,175,"English","USA",2300000,1947,7.7,0
" Black and White",94,106,2436,"The Ghastly Love of Johnny X ",344,19,"English","USA",2e+06,2012,5.7,655
" Black and White",45,99,4600000,"River's Edge ",11763,111,"English","USA",1900000,1986,7.1,0
"Color",60,103,1420578,"Northfork ",4894,122,"English","USA",1900000,2003,6.4,298
"Color",363,95,1028658,"Buried ",118684,447,"English","Spain",3e+06,2010,7,24000
"Color",14,95,18435,"One to Another ",1010,15,"French","France",1400000,2006,5.8,104
"Color",359,100,35266619,"Carrie ",108248,371,"English","USA",3e+07,2013,5.9,39000
"Color",256,101,26505000,"A Nightmare on Elm Street ",149293,668,"English","USA",1800000,1984,7.5,10000
"Color",194,90,2957978,"Man on Wire ",40481,134,"English","UK",1e+06,2008,7.8,0
"Color",10,89,444044,"Brotherly Love ",744,19,"English","USA",1900000,2015,7.2,1000
"Color",311,87,40990055,"The Last Exorcism ",41509,300,"English","France",1800000,2010,5.6,0
"Color",85,118,5709616,"El crimen del padre Amaro ",11088,110,"Spanish","Mexico",1800000,2002,6.8,544
"Color",663,93,12784397,"Beasts of the Southern Wild ",70336,269,"English","USA",1800000,2012,7.3,31000
"Color",39,109,3050934,"Songcatcher ",2794,78,"English","USA",1800000,2000,7.3,0
"Color",44,108,505295,"Travelers and Magicians ",1747,28,"Dzongkha","Australia",1800000,2003,7.5,353
" Black and White",181,81,7267324,"Run Lola Run ",161471,709,"German","Germany",3500000,1998,7.8,0
"Color",114,93,145540,"May ",26773,277,"English","USA",5e+05,2002,6.7,0
"Color",179,138,35918429,"In the Bedroom ",32415,510,"English","USA",1700000,2001,7.5,951
"Color",225,105,92401,"I Spit on Your Grave ",56402,209,"English","USA",2e+06,2010,6.3,17000
"Color",77,98,1943649,"Happy, Texas ",8697,122,"English","USA",1700000,1999,6.3,374
"Color",124,86,992238,"My Summer of Love ",16349,103,"English","UK",1700000,2004,6.8,869
"Color",195,104,4231500,"The Lunchbox ",30479,162,"Hindi","India",1e+06,2013,7.8,16000
"Color",76,100,396035,"Yes ",2725,48,"English","UK",1e+06,2004,6.9,305
"Color",109,95,1060591,"Caramel ",9750,66,"Arabic","France",1300000,2007,7.2,0
"Color",35,123,26893,"Mississippi Mermaid ",4391,26,"French","France",1600000,1969,7.2,278
"Color",22,111,2580,"I Love Your Work ",1618,40,"English","USA",1650000,2003,5.4,63
"Color",287,110,58885635,"Dawn of the Dead ",194426,1057,"English","USA",2.6e+07,2004,7.4,7000
"Color",173,108,19067631,"Waitress ",37714,204,"English","USA",2e+06,2007,7.1,0
"Color",61,92,11806119,"Bloodsport ",57578,210,"English","USA",1100000,1988,6.8,0
"Color",71,91,7417210,"Kids ",59041,408,"English","USA",1500000,1995,7,0
"Color",110,88,7362100,"The Squid and the Whale ",60295,232,"English","USA",1500000,2005,7.4,0
"Color",110,97,7022940,"Kissing Jessica Stein ",14018,190,"English","USA",1e+06,2001,6.7,682
"Color",53,103,5132222,"Exotica ",14112,83,"English","Canada",2e+06,1994,7.2,619
"Color",106,110,2365931,"Buffalo '66 ",36657,318,"English","USA",1500000,1998,7.5,0
"Color",445,103,53991137,"Insidious ",202800,752,"English","USA",1500000,2010,6.8,60000
"Color",94,114,1221261,"Nine Queens ",38215,125,"Spanish","Argentina",1500000,2000,7.9,0
"Color",75,112,712294,"The Ballad of Jack and Rose ",9408,68,"English","USA",1500000,2005,6.7,608
"Color",97,104,3447339,"The To Do List ",29517,79,"English","USA",1500000,2013,5.8,0
"Color",37,99,418953,"Killing Zoe ",17322,93,"English","France",1500000,1993,6.5,853
" Black and White",84,98,406035,"The Believer ",30314,159,"English","USA",1500000,2001,7.2,0
"Color",127,100,373967,"Session 9 ",43839,481,"English","USA",1500000,2001,6.5,0
"Color",32,80,194568,"I Want Someone to Eat Cheese With ",2963,28,"English","USA",1500000,2006,6.2,0
" Black and White",120,87,163245,"Modern Times ",143086,211,"English","USA",1500000,1936,8.6,0
"Color",31,91,119841,"Stolen Summer ",2419,55,"English","USA",1500000,2002,6.5,304
"Color",100,84,173066,"My Name Is Bruce ",21379,88,"English","USA",1500000,2007,6.3,0
"Color",14,90,92362,"The Salon ",444,5,"English","USA",1500000,2005,4.3,68
"Color",178,95,3478,"Pontypool ",22212,142,"English","Canada",1500000,2008,6.7,0
"Color",46,90,52166,"Trucker ",2792,22,"English","USA",2e+06,2008,6.7,371
"Color",234,101,1163508,"The Lords of Salem ",20376,166,"English","USA",2500000,2012,5.1,15000
"Color",387,130,80033643,"Jack Reacher ",226583,448,"English","USA",6e+07,2012,7,38000
"Color",145,83,184925485,"Snow White and the Seven Dwarfs ",133348,204,"English","USA",2e+06,1937,7.7,0
"Color",78,106,304124,"The Holy Girl ",2720,37,"Spanish","Argentina",1400000,2004,6.7,57
"Color",60,94,36830,"Incident at Loch Ness ",3291,63,"English","UK",1400000,2004,6.6,400
"Color",116,120,3650677,"Lock, Stock and Two Smoking Barrels ",414976,523,"English","UK",960000,1998,8.2,21000
"Color",98,105,1647780,"The Celebration ",65951,258,"Danish","Denmark",1300000,1998,8.1,5000
"Color",43,95,695229,"Trees Lounge ",11369,65,"English","USA",1300000,1996,7.2,872
"Color",15,135,638951,"Journey from the Fall ",775,19,"Vietnamese","USA",1592000,2006,7.4,100
"Color",14,105,609042,"The Basket ",449,38,"English","USA",1300000,1999,6.5,117
"Color",79,111,32940507,"Mercury Rising ",54316,127,"English","USA",6e+07,1998,6.1,0
" Black and White",35,87,19539,"The Hebrew Hammer ",4182,53,"English","USA",1e+06,2003,6.2,3000
"Color",5,97,100358,"Neal 'N' Nikki ",1167,24,"English","India",1500000,2005,3.3,66
"Color",242,87,19100000,"Friday the 13th Part 2 ",39690,394,"English","USA",1250000,1981,6.1,0
"Color",16,80,2833383,"Filly Brown ",910,11,"English","USA",427000,2012,5.7,0
"Color",58,100,24741700,"Sex, Lies, and Videotape ",37785,95,"English","USA",1200000,1989,7.2,2000
"Color",287,103,55153403,"Saw ",299127,1509,"English","USA",1200000,2004,7.7,0
"Color",100,100,18488314,"Super Troopers ",76151,333,"English","USA",1200000,2001,7.1,0
"Color",276,104,79363785,"The Day the Earth Stood Still ",139426,698,"English","USA",8e+07,2008,5.5,0
"Color",137,114,13876974,"Monsoon Wedding ",19397,214,"Hindi","India",7e+06,2001,7.4,0
"Color",122,111,9180275,"You Can Count on Me ",22145,231,"English","USA",1200000,2000,7.7,756
"Color",202,110,22494487,"Lucky Number Slevin ",262160,507,"English","Germany",2.7e+07,2006,7.8,10000
"Color",99,85,2199853,"But I'm a Cheerleader ",19986,186,"English","USA",1200000,1999,6.6,0
"Color",10,113,2859955,"Home Run ",2417,32,"English","USA",1200000,2013,6,0
"Color",173,99,2812029,"Reservoir Dogs ",664719,931,"English","USA",1200000,1992,8.4,19000
"Color",181,142,6100000,"The Good, the Bad and the Ugly ",503509,780,"Italian","Italy",1200000,1966,8.9,20000
"Color",111,112,375723,"The Second Mother ",7025,26,"Portuguese","Brazil",4e+06,2015,7.9,0
"Color",38,108,594904,"Blue Like Jazz ",2582,89,"English","USA",1200000,2012,6,0
"Color",12,88,58936,"Down and Out with the Dolls ",91,4,"English","USA",1200000,2001,6.1,27
"Color",9,91,2850263,"Airborne ",5061,70,"English","USA",2600000,1993,6.2,0
"Color",91,94,16101109,"Waiting... ",76467,236,"English","USA",3e+06,2005,6.8,0
" Black and White",99,90,6013,"Dead Man's Shoes ",39929,207,"English","UK",695393,2004,7.7,0
"Color",57,92,1400000,"From a Whisper to a Scream ",1324,37,"English","USA",1100000,1987,5.9,241
" Black and White",58,73,39659,"Dracula: Pages from a Virgin's Diary ",1555,32,"English","Canada",1600000,2002,7,131
"Color",97,110,56129,"Beyond the Black Rainbow ",6555,82,"English","Canada",1100000,2010,6.1,0
"Color",481,102,4105123,"The Raid: Redemption ",148221,316,"Indonesian","Indonesia",1100000,2011,7.6,51000
"Color",141,145,117235247,"Rocky ",375240,542,"English","USA",960000,1976,8.1,0
"Color",212,89,21378000,"The Fog ",46493,335,"English","USA",1e+06,1980,6.8,7000
"Color",270,83,31537320,"Unfriended ",44329,309,"English","USA",1e+06,2014,5.7,13000
"Color",161,91,17986000,"The Howling ",22773,195,"English","USA",1e+06,1981,6.6,0
"Color",184,110,16067035,"Dr. No ",116642,389,"English","UK",1100000,1962,7.3,5000
"Color",270,86,18112929,"Chernobyl Diaries ",52642,271,"English","USA",1e+06,2012,5,24000
"Color",203,86,14564027,"Hellraiser ",76407,335,"English","UK",1e+06,1987,7,0
"Color",29,120,20773070,"God's Not Dead 2 ",4501,102,"English","USA",5e+06,2016,3.4,0
"Color",137,90,10042266,"Cry_Wolf ",23021,220,"English","USA",1e+06,2005,5.9,816
